%Lat Lon Zone InCost OutCost % Placename
51.955357 , 6.299765 ,  EUW , 0.0 , 0.05 , 2.01740914118 %
52.119705 , 8.646589 ,  EUW , 0.0 , 0.05 , 2.02661932477 %
28.533833 , -81.378944 ,  NAN , 0.0 , 0.05 , 1.68 %
50.840736 , 4.37048 ,  EUW , 0.0 , 0.05 , 2.00815842292 %
50.098885 , 8.633564 ,  EUW , 0.0 , 0.05 , 2.06297783758 %
45.521275 , -122.68142 ,  NAN , 0.0 , 0.05 , 1.68 %
45.56486 , -122.57391 ,  NAN , 0.0 , 0.05 , 1.68 %
43.073097 , -89.38643 ,  NAN , 0.0 , 0.05 , 1.68 %
52.538773 , 13.236287 ,  EUW , 0.0 , 0.05 , 2.01166836933 %
50.127823 , 8.600869 ,  EUW , 0.0 , 0.05 , 2.06259352632 %
36.163258 , -86.77617 ,  NAN , 0.0 , 0.05 , 1.68 %
38.755352 , -9.150079 ,  EUW , 0.0 , 0.05 , 1.94262941422 %
47.492977 , 19.102365 ,  EUE , 0.0 , 0.05 , 1.99391425464 %
54.592094 , -1.031964 ,  EUW , 0.0 , 0.05 , 1.94715431024 %
37.333977 , -121.889915 ,  NAN , 0.0 , 0.05 , 1.68 %
49.389107 , 11.176324 ,  EUW , 0.0 , 0.05 , 2.03472757541 %
49.434795 , 11.058424 ,  EUW , 0.0 , 0.05 , 2.0358416609 %
56.15599 , 10.177629 ,  EUW , 0.0 , 0.05 , 1.98572950048 %
47.130337 , 7.240666 ,  EUW , 0.0 , 0.05 , 2.01553912357 %
55.648937 , 37.53638 ,  EUE , 0.0 , 0.0587259447413 , 1.98670714653 %
55.774952 , 37.65149 ,  EUE , 0.0 , 0.0587621381512 , 1.98656052022 %
37.378212 , -121.95366 ,  NAN , 0.0 , 0.05 , 1.68 %
50.07814 , 14.47528 ,  EUW , 0.0 , 0.05 , 2.01493791039 %
52.35607 , 4.949629 ,  EUW , 0.0 , 0.05 , 2.00237066603 %
51.267357 , 6.815912 ,  EUW , 0.0 , 0.05 , 2.03010481478 %
55.68168 , 12.392599 ,  EUW , 0.0 , 0.05 , 1.98991193674 %
56.139553 , 10.170047 ,  EUW , 0.0 , 0.05 , 1.98583717857 %
52.32846 , 9.783959 ,  EUW , 0.0 , 0.05 , 2.02365997191 %
55.661823 , 12.307772 ,  EUW , 0.0 , 0.05 , 1.99006402514 %
-27.461992 , 153.02406 ,  OCE , 0.0 , 0.116093242076 , 2.11079382148 %
33.95523 , -84.199135 ,  NAN , 0.0 , 0.05 , 1.68 %
38.24344 , -85.733604 ,  NAN , 0.0 , 0.05 , 1.68 %
28.035364 , -82.540695 ,  NAN , 0.0 , 0.05 , 1.68 %
37.64519 , -77.44178 ,  NAN , 0.0 , 0.05 , 1.68 %
35.849056 , -78.829506 ,  NAN , 0.0 , 0.05 , 1.68 %
35.971733 , -86.81008 ,  NAN , 0.0 , 0.05 , 1.68 %
35.13499 , -80.93631 ,  NAN , 0.0 , 0.05 , 1.68 %
30.247263 , -81.5839 ,  NAN , 0.0 , 0.05 , 1.68 %
39.389507 , -84.5343 ,  NAN , 0.0 , 0.05 , 1.68 %
37.375214 , -121.98787 ,  NAN , 0.0 , 0.05 , 1.68 %
25.78284 , -80.193085 ,  NAN , 0.0 , 0.05 , 1.68 %
19.107197 , 73.01411 ,  ASS , 0.0 , 0.0808014524945 , 2.04001585589 %
-42.881878 , 147.32892 ,  OCE , 0.0 , 0.114957942836 , 2.11003158626 %
